id_x,synopsis,rating,genre,director,writer,theater_date,dvd_date,currency,box_office,runtime,studio,date_index,index,id_y,release_date,movie,production_budget,domestic_gross,worldwide_gross
1394,"A pair of animal enthusiasts desperate to boost the ratings of their failing television series ""Strange Wilderness"" set out for the Andes in search of the elusive Bigfoot in this comedy directed by Fred Wolf and starring Justin Long, Steve Zahn, Kevin Heffernan, and Ernest Borgnine. Peter Gaulke (Zahn) and Fred Wolf (Allen Covert) are the energetic hosts of ""Strange Wilderness"" -- television's most unconventional nature show. When the ratings take a nosedive and they are confronted with cancellation, Peter finds himself resorting to desperate measures in order to stay on the air. Perhaps if the ""Strange Wilderness"" crew could somehow track down the most elusive creature ever to stalk the woodlands, they could keep their show on the air and go down in history as the adventurers who solved one of nature's greatest mysteries.",R,Comedy,,,"Feb 1, 2008","May 20, 2008",$,"6,515,869",87.0,Paramount Classics,2008-02-01,2008-02-01,71,"Feb 1, 2008",The Eye,12000000,31418697,57577765
1394,"A pair of animal enthusiasts desperate to boost the ratings of their failing television series ""Strange Wilderness"" set out for the Andes in search of the elusive Bigfoot in this comedy directed by Fred Wolf and starring Justin Long, Steve Zahn, Kevin Heffernan, and Ernest Borgnine. Peter Gaulke (Zahn) and Fred Wolf (Allen Covert) are the energetic hosts of ""Strange Wilderness"" -- television's most unconventional nature show. When the ratings take a nosedive and they are confronted with cancellation, Peter finds himself resorting to desperate measures in order to stay on the air. Perhaps if the ""Strange Wilderness"" crew could somehow track down the most elusive creature ever to stalk the woodlands, they could keep their show on the air and go down in history as the adventurers who solved one of nature's greatest mysteries.",R,Comedy,,,"Feb 1, 2008","May 20, 2008",$,"6,515,869",87.0,Paramount Classics,2008-02-01,2008-02-01,46,"Feb 1, 2008",Over Her Dead Body,10000000,7570127,21596074
1394,"A pair of animal enthusiasts desperate to boost the ratings of their failing television series ""Strange Wilderness"" set out for the Andes in search of the elusive Bigfoot in this comedy directed by Fred Wolf and starring Justin Long, Steve Zahn, Kevin Heffernan, and Ernest Borgnine. Peter Gaulke (Zahn) and Fred Wolf (Allen Covert) are the energetic hosts of ""Strange Wilderness"" -- television's most unconventional nature show. When the ratings take a nosedive and they are confronted with cancellation, Peter finds himself resorting to desperate measures in order to stay on the air. Perhaps if the ""Strange Wilderness"" crew could somehow track down the most elusive creature ever to stalk the woodlands, they could keep their show on the air and go down in history as the adventurers who solved one of nature's greatest mysteries.",R,Comedy,,,"Feb 1, 2008","May 20, 2008",$,"6,515,869",87.0,Paramount Classics,2008-02-01,2008-02-01,85,"Feb 1, 2008",Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,6500000,65281781,70712099
1394,"A pair of animal enthusiasts desperate to boost the ratings of their failing television series ""Strange Wilderness"" set out for the Andes in search of the elusive Bigfoot in this comedy directed by Fred Wolf and starring Justin Long, Steve Zahn, Kevin Heffernan, and Ernest Borgnine. Peter Gaulke (Zahn) and Fred Wolf (Allen Covert) are the energetic hosts of ""Strange Wilderness"" -- television's most unconventional nature show. When the ratings take a nosedive and they are confronted with cancellation, Peter finds himself resorting to desperate measures in order to stay on the air. Perhaps if the ""Strange Wilderness"" crew could somehow track down the most elusive creature ever to stalk the woodlands, they could keep their show on the air and go down in history as the adventurers who solved one of nature's greatest mysteries.",R,Comedy,,,"Feb 1, 2008","May 20, 2008",$,"6,515,869",87.0,Paramount Classics,2008-02-01,2008-02-01,55,"Feb 1, 2008",Sukkar banat,1600000,1060591,14253760
1398,"A heartfelt tale of inspiration, hope and redemption, ""Letters to God"" is the story of what happens when one boy's walk of faith crosses paths with one man's search for meaning -- the resulting transformational journey touches the lives of everyone around them.",PG,Drama|Kids and Family|Faith and Spirituality,David Nixon|Patrick Doughtie,,"Apr 9, 2010","Aug 10, 2010",$,"1,121,000",110.0,Vivendi Entertainment,2010-04-09,2010-04-09,99,"Apr 9, 2010",Date Night,55000000,98711404,152269033
1398,"A heartfelt tale of inspiration, hope and redemption, ""Letters to God"" is the story of what happens when one boy's walk of faith crosses paths with one man's search for meaning -- the resulting transformational journey touches the lives of everyone around them.",PG,Drama|Kids and Family|Faith and Spirituality,David Nixon|Patrick Doughtie,,"Apr 9, 2010","Aug 10, 2010",$,"1,121,000",110.0,Vivendi Entertainment,2010-04-09,2010-04-09,49,"Apr 9, 2010",After.Life,4500000,108596,2481925
1398,"A heartfelt tale of inspiration, hope and redemption, ""Letters to God"" is the story of what happens when one boy's walk of faith crosses paths with one man's search for meaning -- the resulting transformational journey touches the lives of everyone around them.",PG,Drama|Kids and Family|Faith and Spirituality,David Nixon|Patrick Doughtie,,"Apr 9, 2010","Aug 10, 2010",$,"1,121,000",110.0,Vivendi Entertainment,2010-04-09,2010-04-09,25,"Apr 9, 2010",Letters to God,3000000,2848587,3237452
1398,"A heartfelt tale of inspiration, hope and redemption, ""Letters to God"" is the story of what happens when one boy's walk of faith crosses paths with one man's search for meaning -- the resulting transformational journey touches the lives of everyone around them.",PG,Drama|Kids and Family|Faith and Spirituality,David Nixon|Patrick Doughtie,,"Apr 9, 2010","Aug 10, 2010",$,"1,121,000",110.0,Vivendi Entertainment,2010-04-09,2010-04-09,36,"Apr 9, 2010",Valley of the Hearts Delight,2500000,118666,118666
1398,"A heartfelt tale of inspiration, hope and redemption, ""Letters to God"" is the story of what happens when one boy's walk of faith crosses paths with one man's search for meaning -- the resulting transformational journey touches the lives of everyone around them.",PG,Drama|Kids and Family|Faith and Spirituality,David Nixon|Patrick Doughtie,,"Apr 9, 2010","Aug 10, 2010",$,"1,121,000",110.0,Vivendi Entertainment,2010-04-09,2010-04-09,10,"Apr 9, 2010",The Square,1900000,406216,740932
1399,"Imagine the end of the world. Now imagine something worse. Award-winning filmmaker Trey Edward Shults follows his incredible debut feature KRISHA with IT COMES AT NIGHT, a horror film following a man (Joel Edgerton) as he learns that the evil stalking his family home may be only a prelude to horrors that come from within. Secure within a desolate home as an unnatural threat terrorizes the world, the tenuous domestic order he has established with his wife and son is put to the ultimate test with the arrival of a desperate young family seeking refuge. Despite the best intentions of both families, paranoia and mistrust boil over as the horrors outside creep ever-closer, awakening something hidden and monstrous within him as he learns that the protection of his family comes at the cost of his soul.",R,Drama|Horror,Trey Edward Shults,Trey Edward Shults,"Jun 9, 2017","Sep 12, 2017",$,"13,985,117",91.0,A24,2017-06-09,2017-06-09,65,"Jun 9, 2017",The Mummy,195000000,80101125,409953905
1399,"Imagine the end of the world. Now imagine something worse. Award-winning filmmaker Trey Edward Shults follows his incredible debut feature KRISHA with IT COMES AT NIGHT, a horror film following a man (Joel Edgerton) as he learns that the evil stalking his family home may be only a prelude to horrors that come from within. Secure within a desolate home as an unnatural threat terrorizes the world, the tenuous domestic order he has established with his wife and son is put to the ultimate test with the arrival of a desperate young family seeking refuge. Despite the best intentions of both families, paranoia and mistrust boil over as the horrors outside creep ever-closer, awakening something hidden and monstrous within him as he learns that the protection of his family comes at the cost of his soul.",R,Drama|Horror,Trey Edward Shults,Trey Edward Shults,"Jun 9, 2017","Sep 12, 2017",$,"13,985,117",91.0,A24,2017-06-09,2017-06-09,4,"Jun 9, 2017",It Comes at Night,5000000,13985117,19720203
1400,"In Palm Beach, Florida, a detective is on the track of a serial killer who preys on women and who tries to force him to give up his investigation via frightening threats. The detective has to wade through erotically oriented murders and a handful of possible suspects, including a former lover and his own brother. This thriller contains profanity, sexual situations, violence and nudity.",R,Drama|Mystery and Suspense,Andy Wolk,Jim Piddock,"Nov 11, 1992","Jun 4, 2002",,,105.0,,1992-11-11,1992-11-11,33,"Nov 11, 1992",Aladdin,28000000,217350219,504050219
1402,"A voluptuous outer space agent travels to another galaxy in search of a missing inventor in this science fiction send-up. Barbarella (Jane Fonda), an interstellar representative of the united Earth government in the 41st century, is dispatched to locate scientist Durand Durand, whose positronic ray, if not recovered, could signal the end of humanity. Outfitted in an array of stunning Star Trek/Bond girl outfits and cruising around in a plush, psychedelic spaceship, Barbarella travels to the Tau Seti system and promptly crash-lands. She then spends the rest of the film discovering the joys of interstellar sex with a keeper of feral children (Ugo Tognazzi), a blind, beatific angel (John Phillip Law), and an inept revolutionary named Dildano (David Hemmings). Slowly but surely, she also finds her way to Durand Durand by moving from one exotic, Wizard of Oz-style locale to another. Along the way, she meets the kindly Professor Ping (a surprisingly verbal Marcel Marceau), a Eurotrash dominatrix named the Great Tyrant (Rolling Stones gal pal Anita Pallenberg), and the Concierge (Milo O'Shea), a strangely familiar lackey of the Great Tyrant who tries to destroy Barbarella with his great big organ of love. Jean-Claude Forest, who created the character Barbarella in 1962 for V-Magazine, served as visual advisor on the adaptation. The film's missing scientist character famously inspired the band name of '80s pop stars Duran Duran (who altered the spelling slightly). Almost two decades later, the film also inspired electronic act Matmos, which was named after the aqueous personification of evil unleashed by the Concierge at the movie's climax.",PG,Action and Adventure|Science Fiction and Fantasy,Roger Vadim,Clement Biddle Wood|Tudor Gates|Vittori Bonicelli|Roger Vadim|Terry Southern|Jean-Claude Forest|Claude Brule|Vittorio Bonicelli|Brian Degas,"Oct 10, 1968","Jun 22, 1999",,,98.0,,1968-10-10,1968-10-10,22,"Oct 10, 1968",Barbarella,9000000,0,0
1403,"In this outer space musical, Samuel Curtis, an interplanetary trader from Nevada, sets forth through a rustic and remote solar system when he finds out that his old nemesis, Professor Hess, is pursuing him and would like to kill him.",NR,Action and Adventure|Comedy|Musical and Performing Arts|Science Fiction and Fantasy|Western,Cory McAbee,Cory McAbee,"Oct 12, 2001","Feb 22, 2005",,,94.0,Artistic License Films,2001-10-12,2001-10-12,59,"Oct 12, 2001",Bandits,75000000,41523271,71523271
